ingredient_id,name,category
2162,黑胡椒(醃漬),加工調理食品及其他類
2163,黑胡椒(調味),加工調理食品及其他類
2164,乾燥百里香,調味料及香辛料類
2165,蛋（2顆）,豆魚蛋肉類
2166,花生油,油脂與堅果種子類
2167,蜂蜜or楓糖,糖類
2168,白糖or糖粉,調味料及香辛料類
2169,香草精（可加可不加）,未分類
2170,草莓（自行斟酌）,水果類
2171,香菜(不喜可省略),調味料及香辛料類
2172,梅子味噌,調味料及香辛料類
2173,黃酒,豆魚蛋肉類
2174,魚,豆魚蛋肉類
2175,炸油,油脂與堅果種子類
2176,杏仁麵粉,加工調理食品及其他類
2177,開心果醬,油脂與堅果種子類
2178,開心果,油脂與堅果種子類
2179,蒜片(或蒜末),未分類
2180,豬絞肉或豬肉絲,豆魚蛋肉類
2181,椰子油（可用植物油替代）,油脂與堅果種子類
2182,砂糖B,糖類
2183,雞蛋（冷藏）,豆魚蛋肉類
2184,菜心,蔬菜類
2185,冰水(泡吉利丁用),未分類
2186,玉米麵,全榖雜糧類
2187,兩節翅(大約14支),豆魚蛋肉類
2188,冷凍魚板,加工調理食品及其他類
2189,十三香粉,加工調理食品及其他類
2190,中型番茄,蔬菜類
2191,番茄膏,蔬菜類
2192,甜桃,水果類
2193,二砂糖(或普通砂糖),糖類
2194,可可膏,水果類
2195,海藻糖(或砂糖22g),糖類
2196,雞脖子,豆魚蛋肉類
2197,新鮮草莓(實秤),水果類
2198,小麥胚芽,全榖雜糧類
2199,常溫水,未分類
2200,雞胗,豆魚蛋肉類
2201,花枝丸,加工調理食品及其他類
2202,韮菜花,蔬菜類
2203,猪絞肉,豆魚蛋肉類
2204,巴沙魚排,豆魚蛋肉類
2205,青花椒(或一般花椒),調味料及香辛料類
2206,青辣椒,蔬菜類
2207,去骨大雞腿,蔬菜類
2208,燕麥奶（或牛奶）,全榖雜糧類
2209,希臘酸奶,乳品類
2210,奇亞籽,油脂與堅果種子類
2211,小蕃茄切半(或二個大蕃茄),蔬菜類
2212,乾香菇或濕香菇,蔬菜類
2213,青江菜或其他綠色蔬菜,蔬菜類
2214,蔥(蔥白切段/蔥綠切蔥花),加工調理食品及其他類
2215,蒜，切片,豆魚蛋肉類
2216,"紅辣椒,切片",調味料及香辛料類
2217,無鹽雞高湯(或開水),調味料及香辛料類
2218,市售細麵條,加工調理食品及其他類
2219,鹽巴(雞粉或素香菇粉),蔬菜類
2220,水（浸泡雞胸肉使用）,豆魚蛋肉類
2221,鹽（浸泡雞胸肉使用）,豆魚蛋肉類
2222,水（煮雞胸肉使用）,豆魚蛋肉類
2223,鵝油香蔥（HOLA購入）,調味料及香辛料類
2224,帶骨牛小排,豆魚蛋肉類
2225,香辣粉,調味料及香辛料類
2226,蘋果切片,水果類
2227,酥皮/派皮,未分類
2228,二砂糖/細砂糖,糖類
2229,細糖粉（可省略）,調味料及香辛料類
2230,香蕉(去皮),豆魚蛋肉類
2231,起酥片,加工調理食品及其他類
2232,鴨肉,豆魚蛋肉類
2233,珠蔥,蔬菜類
2234,綠金桔或檸檬,水果類
2235,紅蔥油,油脂與堅果種子類
2236,蘋果泥,水果類
2237,伯爵茶粉,加工調理食品及其他類
2238,豬排醬,調味料及香辛料類
2239,荷包蛋,豆魚蛋肉類
2240,義大利麵條,調味料及香辛料類
2241,蔬菜隨喜，我用櫛瓜,蔬菜類
2242,開水或高湯,未分類
2243,鹽巴與胡椒粉,調味料及香辛料類
2244,純可可粉,加工調理食品及其他類
2245,長糯米(約125G),全榖雜糧類
2246,鮮蝦(尺寸偏小),豆魚蛋肉類
2247,醬油、魚露、白胡椒粉,調味料及香辛料類
2248,薑，切末,調味料及香辛料類
2249,乾香菇，切碎,蔬菜類
2250,芫荽或芹菜，切碎,蔬菜類
2251,紅蘿蔔，切碎,加工調理食品及其他類
2252,切丁椰棗,水果類
2253,糙米醬油,調味料及香辛料類
2254,酥皮片,未分類
2255,湯圓,加工調理食品及其他類
2256,黑芝麻/腰果碎,油脂與堅果種子類
2257,防潮糖粉,調味料及香辛料類
2258,細砂糖（蛋白霜用）,豆魚蛋肉類
2259,細砂糖（蛋黃糊用）,豆魚蛋肉類
2260,牛肋條加牛腱,豆魚蛋肉類
2261,大蒜胡椒,調味料及香辛料類
2262,蒜味烤肉醬,調味料及香辛料類
2263,豬皮（怕油膩者可不加）,豆魚蛋肉類
2264,大蔥,蔬菜類
2265,豬骨高湯塊,調味料及香辛料類
2266,八角粒,調味料及香辛料類
2267,胡椒鹽（可不放）,未分類
2268,老抽醬油（調色用）,調味料及香辛料類
2269,蕃茄糊罐頭,蔬菜類
2270,匈牙利紅椒粉,加工調理食品及其他類
2271,乾燥奧樂剛,未分類
2272,菲達起司Feta,乳品類
2273,葱絲,蔬菜類
2274,紅辣椒丁,調味料及香辛料類
2275,薑片及蒜頭,調味料及香辛料類
2276,香草精(可省略),未分類
2277,雞肉（去皮去骨）,豆魚蛋肉類
2278,芫荽籽粉,蔬菜類
2279,糖或蜂蜜,糖類
2280,蛋清,豆魚蛋肉類
2281,無鹽奶油或濃稠酸奶,油脂與堅果種子類
2282,杏仁粒,全榖雜糧類
2283,素雞切片,豆魚蛋肉類
2284,酒香剁椒（或新鮮辣椒）,調味料及香辛料類
2285,香油（最後再撒上）,調味料及香辛料類
2286,見步驟1,未分類
2287,見步驟2,未分類
2288,食用常溫水,未分類
2289,表面泡泡1,未分類
2290,牛肚,豆魚蛋肉類
2291,滷汁,未分類
2292,大白蝦,豆魚蛋肉類
2293,辣油(不吃辣可省略),油脂與堅果種子類
2294,蘿蔔糕,蔬菜類
2295,鹹菜脯（可省略）,未分類
2296,玄米油或食用油,油脂與堅果種子類
2297,水餃,加工調理食品及其他類
2298,冰糖（建議用砂糖替代）,糖類
2299,芝麻粉（可省略）,油脂與堅果種子類
2300,蔭油膏,油脂與堅果種子類
2301,鹽（調整用）,乳品類
2302,義式香料粉,加工調理食品及其他類
2303,草莓乾,水果類
2304,綜合果乾,加工調理食品及其他類
2305,去骨雞腿肉或雞胸肉,豆魚蛋肉類
2306,在來米,全榖雜糧類
2307,龍利魚片,加工調理食品及其他類
2308,鰹魚醬油露,調味料及香辛料類
2309,亁魷魚,豆魚蛋肉類
2310,亁香菇,蔬菜類
2311,金棗(金柑),水果類
2312,粗鹽,調味料及香辛料類
2313,粗麵條,加工調理食品及其他類
2314,筍絲,蔬菜類
2315,蟹管肉,豆魚蛋肉類
2316,米酒(抓蟹管肉用),豆魚蛋肉類
2317,豬五花,豆魚蛋肉類
2318,醬油膏(或蠔油),調味料及香辛料類
2319,紅麴粉,調味料及香辛料類
2320,粽葉,加工調理食品及其他類
2321,脫皮綠豆,豆魚蛋肉類
2322,炒油,油脂與堅果種子類
2323,赤藻醣,加工調理食品及其他類
2324,玄米油,油脂與堅果種子類
2325,柳橙皮(盛裝用),水果類
2326,柳橙果肉,水果類
2327,冷凍蝦,豆魚蛋肉類
2328,冷凍熟毛豆,豆魚蛋肉類
2329,咖喱塊,調味料及香辛料類
2330,仿仔雞,油脂與堅果種子類
2331,芥菜心,蔬菜類
2332,小香菇,蔬菜類
2333,塩巴,未分類
2334,老薑母片,蔬菜類
2335,牛五花肉片,豆魚蛋肉類
2336,春菊(山茼蒿),蔬菜類
2337,餃子,加工調理食品及其他類
2338,去皮雞胸肉（全聯真善美）,豆魚蛋肉類
2339,新鮮迷迭香（約8公分長）,調味料及香辛料類
2340,小磨坊義式香料,調味料及香辛料類
2341,喜馬拉雅岩鹽,調味料及香辛料類
2342,密封夾鏈袋（耐溫60度以上）,未分類
2343,海藻糖,調味料及香辛料類
2344,醃料,未分類
2345,液態油,油脂與堅果種子類
2346,享樂蜂蜜,未分類
2347,DOMO米其林神盾礦石深平底鍋,未分類
2348,細豬絞肉,豆魚蛋肉類
2349,蔥薑蒜,調味料及香辛料類
2350,三顆帶殼60克的蛋,豆魚蛋肉類
2351,紫米160g,全榖雜糧類
2352,圓糯米150g,全榖雜糧類
2353,枸杞（裝飾用）,蔬菜類
2354,紫米水,全榖雜糧類
2355,紅蘿蔔(不加也可以),加工調理食品及其他類
2356,廣式臘腸,未分類
2357,烏魚子五兩,豆魚蛋肉類
2358,58度高梁酒或高度白酒,全榖雜糧類
2359,麵泡,加工調理食品及其他類
2360,傳統豆腐,加工調理食品及其他類
2361,焗烤用起司絲,蔬菜類
2362,燒肉醬,調味料及香辛料類
2363,透抽（軟體頭足類海鮮均可）,豆魚蛋肉類
2364,桂冠原味沙拉,調味料及香辛料類
2365,檸檬皮屑（可無）,水果類
2366,味噌醬,調味料及香辛料類
2367,白芝麻（增添香氣可無）,油脂與堅果種子類
2368,豬肉,豆魚蛋肉類
2369,筍干,加工調理食品及其他類
2370,日清鬆餅粉,加工調理食品及其他類
2371,融化巧克力,乳品類
2372,花蓮酒糟豬腩排,豆魚蛋肉類
2373,金棗果醬,調味料及香辛料類
2374,高粱酒或米酒,加工調理食品及其他類
2375,彩椒丁,蔬菜類
2376,花生醬,調味料及香辛料類
2377,天然可可粉(非荷蘭式),調味料及香辛料類
2378,香蒜粒,調味料及香辛料類
2379,比目魚,豆魚蛋肉類
2380,杏鮑姑,蔬菜類
2381,雞切塊,加工調理食品及其他類
2382,樸活小鋪黑糖,糖類
2383,美國OXO量杯,未分類
2384,三層肉後面那塊三角肉,豆魚蛋肉類
2385,滷包或八角,調味料及香辛料類
2386,老魯汁,未分類
2387,洋蔥切細丁,蔬菜類
2388,中辣咖哩塊,調味料及香辛料類
2389,鱸魚排,豆魚蛋肉類
2390,蒸魚醬油,調味料及香辛料類
2391,紅蔥頭末,蔬菜類
2392,芫荽,蔬菜類
2393,高粱酒,未分類
2394,精緻細砂糖,調味料及香辛料類
2395,香檬原汁,水果類
2396,青梅or紫蘇梅,蔬菜類
2397,鍋燒意麵體,加工調理食品及其他類
2398,砂糖（焦糖用）,糖類
2399,水（焦糖用）,未分類
2400,熱水（焦糖用）,未分類
2401,米輪,全榖雜糧類
2402,泡香菇水,未分類
2403,草莓及香蕉片,水果類
2404,小鱈魚丸,加工調理食品及其他類
2405,辣椒面,蔬菜類
2406,豬梅花絞肉,豆魚蛋肉類
2407,薑（片）,豆魚蛋肉類
2408,香草精（沒有可以省略）,未分類
2409,烘培紙（沒有可省略）,未分類
2410,酥皮,調味料及香辛料類
2411,下港排骨酥,調味料及香辛料類
2412,[炸]蒜頭,調味料及香辛料類
2413,[炸]芋頭,全榖雜糧類
2414,[炸]鳥蛋,豆魚蛋肉類
2415,海篸,豆魚蛋肉類
2416,魚皮,豆魚蛋肉類
2417,鮑魚,豆魚蛋肉類
2418,蹄筋,豆魚蛋肉類
2419,[調味]白胡椒粉,調味料及香辛料類
2420,[調味]醬油,調味料及香辛料類
2421,[調味]烏醋,調味料及香辛料類
2422,[調味]米酒,調味料及香辛料類
2423,牛尾巴,豆魚蛋肉類
2424,氣炸牛肉丸,豆魚蛋肉類
2425,洋蔥大,蔬菜類
2426,赤藻糖醇,加工調理食品及其他類
2427,熱滾水,未分類
2428,特大雞蛋,豆魚蛋肉類
2429,吞拿魚,豆魚蛋肉類
2430,蛋黃醬,豆魚蛋肉類
2431,小土雞一隻,豆魚蛋肉類
2432,人蔘雞藥材包,蔬菜類
2433,水磨糯米粉/糯米粉,全榖雜糧類
2434,羅漢果醣,未分類
2435,剩飯,全榖雜糧類
2436,大豆干,油脂與堅果種子類
2437,粿條,加工調理食品及其他類
2438,臘腸,豆魚蛋肉類
2439,泰國甜醬油,調味料及香辛料類
2440,帶皮白蘿蔔,蔬菜類
2441,日正在來米粉,加工調理食品及其他類
2442,豬梅花肉片,豆魚蛋肉類
2443,蠔油或醬油膏,調味料及香辛料類
2444,鵝油香蔥,油脂與堅果種子類
2445,雞精粉,加工調理食品及其他類
2446,蒜片或末,未分類
2447,葱花,加工調理食品及其他類
2448,馬斯卡彭起司,乳品類
2449,即溶咖啡粉(加50g熱水溶開,調味料及香辛料類
2450,防潮可可粉(表面裝飾),加工調理食品及其他類
2451,醬油及蠔油,調味料及香辛料類
2452,魚露醬油(或鮮美露),調味料及香辛料類
2453,鱈魚,豆魚蛋肉類
2454,豆酥,調味料及香辛料類
2455,虱目魚皮或鮭魚肉丁,豆魚蛋肉類
2456,紅蘿蔔切片,加工調理食品及其他類
2457,青蔥切成蔥花,蔬菜類
2458,日式白味噌/韓國原味大醬,調味料及香辛料類
2459,米酒或味霖,未分類
2460,鯖魚(無鹽或薄鹽),豆魚蛋肉類
2461,手作蕃茄醬(拿坡里),調味料及香辛料類
2462,(素)蠔油,調味料及香辛料類
2463,麥芽糖,糖類
2464,圓櫛瓜,蔬菜類
2465,肉絲或肉片,豆魚蛋肉類
2466,義美蔥抓餅,加工調理食品及其他類
2467,福菜肉餡,豆魚蛋肉類
2468,芝麻(可略),油脂與堅果種子類
2469,豆腐(捏碎),加工調理食品及其他類
2470,蝦漿,豆魚蛋肉類
2471,明太子,豆魚蛋肉類
2472,日式美奶滋,調味料及香辛料類
2473,帶皮羊肉,豆魚蛋肉類
2474,羊肉爐藥膳包,調味料及香辛料類
2475,豬皮,豆魚蛋肉類
2476,鵪鶉蛋,豆魚蛋肉類
2477,乾香菇(泡軟),蔬菜類
2478,牛腩,豆魚蛋肉類
2479,紅白蘿蔔,蔬菜類
2480,鹽巴(去青用),未分類
2481,喜達番茄醬,調味料及香辛料類
2482,泡麵,加工調理食品及其他類
2483,調味粉,加工調理食品及其他類
2484,蘑菇（洋菇）,蔬菜類
2485,清水or雞高湯,豆魚蛋肉類
2486,小磨坊義大利香料,蔬菜類
2487,那個魚,調味料及香辛料類
2488,6吋活動圓模,未分類
2489,溫開水,未分類
2490,紅喜菇,蔬菜類
2491,綜合義大利香草,水果類
2492,五香粉（可不加）,調味料及香辛料類
2493,青蔥（蔥花）,蔬菜類
2494,羊肉（牛肉亦可）,調味料及香辛料類
2495,孜然,未分類
2496,芫荽籽,蔬菜類
2497,紅椒粉或辣椒粉,調味料及香辛料類
2498,豆腐麵,加工調理食品及其他類
2499,去籽椰棗,水果類
2500,胡桃,蔬菜類
2501,72%黑巧克力,乳品類
2502,蟹肉腳,豆魚蛋肉類
2503,帶皮豬五花肉條,豆魚蛋肉類
2504,馬告,未分類
2505,菇,蔬菜類
2506,Cheese,乳品類
2507,豬胛心肉,豆魚蛋肉類
2508,香料,調味料及香辛料類
2509,芥蘭苗,蔬菜類
2510,小地瓜,水果類
2511,麻辣鍋底塊,未分類
2512,木耳絲,蔬菜類
2513,香菜蔥花,加工調理食品及其他類
2514,紅豆沙,豆魚蛋肉類
2515,乾魷魚,豆魚蛋肉類
2516,金鉤蝦,豆魚蛋肉類
2517,泡魷魚水,豆魚蛋肉類
2518,馬鈴薯(中型）,全榖雜糧類
2519,起司碎,乳品類
2520,黑蒜頭（可用蒜頭）,調味料及香辛料類
2521,菜脯乾,蔬菜類
2522,小干貝,調味料及香辛料類
2523,水麥芽糖,糖類
2524,蒸熟腰果(事先浸泡一晚),油脂與堅果種子類
2525,椰子細粉,調味料及香辛料類
2526,金針去硬梗,蔬菜類
2527,蔥抓餅（酥皮也可）,加工調理食品及其他類
2528,白芝麻或者黑芝麻粒少許,油脂與堅果種子類
2529,（無糖）蘋果醋,乳品類
2530,嫩薑,蔬菜類
2531,紹興酒或花雕酒,加工調理食品及其他類
2532,獅子頭,未分類
2533,豆瓣,蔬菜類
2534,蔥粒,蔬菜類
2535,豬小排,豆魚蛋肉類
2536,乾栗子,油脂與堅果種子類
2537,辣椒去籽,蔬菜類
2538,蒸肉粉,調味料及香辛料類
2539,虱目魚皮,豆魚蛋肉類
2540,味霖或少糖,調味料及香辛料類
2541,南瓜切塊,蔬菜類
2542,櫛瓜切薄片,蔬菜類
2543,胡椒粉與起司粉,調味料及香辛料類
2544,甜不辣,調味料及香辛料類
2545,麥當勞糖醋醬,調味料及香辛料類
2546,低鈉鹽,調味料及香辛料類
2547,溫鮮奶（38度左右）,乳品類
2548,手動攪拌器,未分類
2549,攪拌匙,未分類
2550,裝麵糰的瓷器或烤盤（邊緣高）,全榖雜糧類
2551,攪拌料理盆,未分類
2552,麵糰裁切刀,未分類
2553,桂花,加工調理食品及其他類
2554,黑豆乾,蔬菜類
2555,腐竹,加工調理食品及其他類
2556,豬里肌切小片,豆魚蛋肉類
2557,黑胡椒磨粒,加工調理食品及其他類
2558,豬梅花肉,豆魚蛋肉類
2559,魚漿,豆魚蛋肉類
2560,蛋白（3顆）,豆魚蛋肉類
2561,砂糖（打發蛋白用）,豆魚蛋肉類
2562,玉米粉（跟砂糖秤在一起）,全榖雜糧類
2563,牛奶（或水）,水果類
2564,低筋麵粉（原味請用45克的粉）,全榖雜糧類
2565,培茶粉（可自行跟換其它粉類）,調味料及香辛料類
2566,蛋黃（3顆）,水果類
2567,接骨木莓果粉,加工調理食品及其他類
2568,現成白豆蓉,未分類
2569,各色天然色粉,加工調理食品及其他類
2570,火燒蝦或任何蝦子,豆魚蛋肉類
2571,雞油,油脂與堅果種子類
2572,柴魚味素(可省),豆魚蛋肉類
2573,寶蓮子,油脂與堅果種子類
2574,調味,加工調理食品及其他類
2575,炸粉,調味料及香辛料類
2576,熟烏魚子壓碎,未分類
2577,青江菜或高麗菜切碎,蔬菜類
2578,香菇切片,蔬菜類
2579,薑碎,蔬菜類
2580,紅辣椒碎,調味料及香辛料類
2581,細蘆筍,蔬菜類
2582,細綿線,未分類
2583,百頁豆腐,加工調理食品及其他類
2584,花瓜,加工調理食品及其他類
2585,LECREUET單柄單耳煎鍋,未分類
2586,美國oxo輕鬆看量杯,未分類
2587,食材A蛋黃糊,豆魚蛋肉類
2588,柳丁汁,未分類
2589,食材B蛋白霜,豆魚蛋肉類
2590,老薑切片,蔬菜類
2591,紅茶袋,未分類
2592,三溫糖或細砂糖,糖類
2593,玫瑰花,蔬菜類
2594,沸騰的熱水,未分類
2595,耐烤的瓷碗/杯子,未分類
2596,順眼的杯盤,未分類
2597,過濾勺,未分類
2598,抱子芥菜,蔬菜類
2599,小磨坊壽喜燒醬,調味料及香辛料類
2600,黑麥汁,全榖雜糧類
2601,紅糖(或砂糖),糖類
2602,奶粉(可省略),調味料及香辛料類
2603,肉桂粉(可省略),調味料及香辛料類
2604,黑胡椒粉(可省略),調味料及香辛料類
2605,洋蔥（自選）,蔬菜類
2606,油麵條,加工調理食品及其他類
2607,地瓜粉（樹薯粉）皆可,全榖雜糧類
2608,屏大醬油,調味料及香辛料類
2609,高鮮味精,調味料及香辛料類
2610,黑棗,水果類
2611,蓮子,油脂與堅果種子類
2612,去殼綠豆仁,豆魚蛋肉類
2613,大蒜粉或大蒜瓣,調味料及香辛料類
2614,酸梅,豆魚蛋肉類
2615,馬薩瑞拉起司,乳品類
2616,煮白菜的湯,蔬菜類
2617,洋蔥細碎,蔬菜類
2618,大白菜（菜梗與菜葉分開）,蔬菜類
2619,LC鑄鐵鍋,未分類
2620,OXO好好握餐夾,未分類
2621,TGM大馬士革廚具刀,未分類
2622,烏魚,豆魚蛋肉類
2623,香菇丁,蔬菜類
2624,蘿蔔片,蔬菜類
2625,黃瓜片,蔬菜類
2626,煮沸的水,未分類
2627,香腸,加工調理食品及其他類
2628,芹菜粒,蔬菜類
2629,燙熟韮菜花,蔬菜類
2630,清雞湯或水,未分類
2631,鹽、糖、麻油、胡椒粉,調味料及香辛料類
2632,蘋果蘇打,水果類
2633,茶包（5-6包）,未分類
2634,堅果碎（表面裝飾）,未分類
2635,耐烤可可豆（中間夾餡）,加工調理食品及其他類
2636,杏仁角,加工調理食品及其他類
2637,帶皮五花肉,豆魚蛋肉類
2638,滷蛋,豆魚蛋肉類
2639,金蘭薄鹽醬油,調味料及香辛料類
2640,金蘭醬油膏,調味料及香辛料類
2641,維也納小熱狗,加工調理食品及其他類
2642,肉豆蔻粉,加工調理食品及其他類
2643,五花肉片,豆魚蛋肉類
2644,明德辣豆瓣醬,調味料及香辛料類
2645,乾豆豉,加工調理食品及其他類
2646,蒜蓉,調味料及香辛料類
2647,牛肉滷包（可省）,調味料及香辛料類
2648,秀珍菇or金針菇,蔬菜類
2649,紅蘿蔔薄片,加工調理食品及其他類
2650,荷蘭豆or青椒,蔬菜類
2651,蒜頭or蒜末,調味料及香辛料類
2652,米酒or清酒,未分類
2653,韓式芝麻油,油脂與堅果種子類
2654,白醋、烏醋,調味料及香辛料類
2655,蜜棗乾,水果類
2656,咖啡豆,油脂與堅果種子類
2657,培根片🥓,加工調理食品及其他類
2658,紫糯米,全榖雜糧類
2659,乾麵,調味料及香辛料類
2660,油麥菜,油脂與堅果種子類
2661,雞湯（或水）,豆魚蛋肉類
2662,深色醬油,調味料及香辛料類
2663,白胡椒粉（或黑胡椒粉）,調味料及香辛料類
2664,鳳梨罐頭,水果類
2665,番薯粉/麵包粉,調味料及香辛料類
2666,檸檬皮碎,水果類
2667,無鹽奶油(融化),油脂與堅果種子類
2668,家常/火鍋豆腐,加工調理食品及其他類
2669,大白菜葉,蔬菜類
2670,洋蔥（可不加）,蔬菜類
2671,魚露/鰹魚醬油,調味料及香辛料類
2672,肝腸,加工調理食品及其他類
2673,韓國粗辣椒粉,調味料及香辛料類
2674,白芝麻（可省略）,油脂與堅果種子類
2675,大辣椒,加工調理食品及其他類
2676,蔥綠(裝飾),蔬菜類
2677,木薯粉水(或太白粉水),全榖雜糧類
2678,水(或高湯),加工調理食品及其他類
2679,生核桃,油脂與堅果種子類
2680,亞麻籽粉,油脂與堅果種子類
2681,黃金版羅漢果糖/二砂(選用),糖類
2682,蔓越莓果乾,水果類
2683,新鮮干貝,調味料及香辛料類
2684,熟太白粉,加工調理食品及其他類
2685,鮮蝦仁,豆魚蛋肉類
2686,百里香或義式香料,水果類
2687,泡打粉(可略),加工調理食品及其他類
2688,五花肉絲,豆魚蛋肉類
2689,白蘿蔔1大條去皮切粗絲,蔬菜類
2690,在來米粉（水磨蘿蔔糕粉）,蔬菜類
2691,乾香菇（大）3朵,蔬菜類
2692,絞肉（可省略）,豆魚蛋肉類
2693,香油或豬油,調味料及香辛料類
2694,冷水（煮蘿蔔用）,蔬菜類
2695,冷水（調粉用）,未分類
2696,有機豆干,蔬菜類
2697,黃椒絲,蔬菜類
2698,白涼粉,加工調理食品及其他類
2699,滾燙熱水,未分類
2700,黑糖+熱水,糖類
2701,漬櫻花,加工調理食品及其他類
2702,臘腸肝腸,未分類
2703,冷凍蔥油餅(皮),加工調理食品及其他類
2704,紅醬罐頭,加工調理食品及其他類
2705,通心粉,加工調理食品及其他類
2706,黃秋葵,蔬菜類
2707,8吋蛋糕模or8吋小蒸籠,加工調理食品及其他類
2708,年糕紙玻璃紙,未分類
2709,豬頰心肉,豆魚蛋肉類
2710,魚漿（有鹹）,豆魚蛋肉類
2711,雞卷皮（豆皮）,加工調理食品及其他類
2712,牛骨帶肉,豆魚蛋肉類
2713,洋蔥（大）,蔬菜類
2714,粗管芹菜,蔬菜類
2715,雞肉（切塊不去骨）,豆魚蛋肉類
2716,人蔘鬚,蔬菜類
2717,黃耆,調味料及香辛料類
2718,烏魚膘,豆魚蛋肉類
2719,一般食用油,油脂與堅果種子類
2720,鴨蛋皮蛋,豆魚蛋肉類
2721,生豆腐皮,加工調理食品及其他類
2722,冷凍餅皮,加工調理食品及其他類
2723,豬肋骨,豆魚蛋肉類
2724,韓式燘醬,調味料及香辛料類
2725,乾䓤頭,蔬菜類
2726,芝士,乳品類
2727,羽衣甘藍,蔬菜類
2728,牛頭牌紅蔥醬,調味料及香辛料類
2729,金蘭醬油,調味料及香辛料類
2730,甜柿,水果類
2731,青蒜葉,調味料及香辛料類
2732,1/2亞麻蛋,油脂與堅果種子類
2733,即溶咖啡粉(選用),調味料及香辛料類
2734,巧克力(融化),乳品類
2735,碎杏仁薄片,加工調理食品及其他類
2736,義大利白醬,調味料及香辛料類
2737,土雞,豆魚蛋肉類
2738,馬鈴薯塊,全榖雜糧類
2739,南瓜塊,加工調理食品及其他類
2740,洋蔥塊,蔬菜類
2741,油漬彩椒的橄欖油,油脂與堅果種子類
2742,法式香草香料,調味料及香辛料類
2743,烤玉米用玫瑰鹽,蔬菜類
2744,抹烤雞用油漬彩椒的橄欖油,加工調理食品及其他類
2745,白糊椒粉,調味料及香辛料類
2746,乾月桂葉,未分類
2747,新鮮迷迭香,調味料及香辛料類
2748,曬乾魷魚,調味料及香辛料類
2749,蟹腳肉,豆魚蛋肉類
2750,清雞湯,豆魚蛋肉類
2751,唐芹菜,蔬菜類
2752,蒜苗段,調味料及香辛料類
2753,辣椒段或乾辣椒,加工調理食品及其他類
2754,芝麻粉,油脂與堅果種子類
2755,整顆南瓜,蔬菜類
2756,大蒜泥,調味料及香辛料類
2757,喜歡的乳酪（如奶油乳酪,油脂與堅果種子類
2758,白玉粉,全榖雜糧類
2759,黃砂糖,糖類
2760,市售現成油蔥酥,調味料及香辛料類
2761,腰果泥,豆魚蛋肉類
2762,蒸腰果,糖類
2763,嫩豆腐(去除多餘水分),加工調理食品及其他類
2764,濃咖啡,油脂與堅果種子類
2765,老薑片(小片),蔬菜類
2766,新社乾香菇,蔬菜類
2767,鹽及烹大師,未分類
2768,水及糖粉,調味料及香辛料類
2769,茭白筍,蔬菜類
2770,高鮮味精(可省略),調味料及香辛料類
2771,蝦仁或鮮蝦,豆魚蛋肉類
2772,椰子油or無鹽奶油,油脂與堅果種子類
2773,速溶黑咖啡粉,加工調理食品及其他類
2774,黑朗姆酒（可略）,未分類
2775,巴西利香料,蔬菜類
2776,臘肉,加工調理食品及其他類
2777,醬油膏或醬油,調味料及香辛料類
2778,胡蘿蔔丁,蔬菜類
2779,火腿丁,加工調理食品及其他類
2780,壽喜菇,蔬菜類
2781,北海道片栗粉,加工調理食品及其他類
2782,腰果碎片,加工調理食品及其他類
2783,豬排骨,調味料及香辛料類
2784,紅蘿蔔(中),蔬菜類
2785,甜玉米,全榖雜糧類
2786,乾香菇(小),蔬菜類
2787,巧可力豆(融化),未分類
2788,細粉狀赤藻糖醇/糖粉,調味料及香辛料類
2789,速酵,未分類
2790,牛絞肉（雞豬羊亦可）,豆魚蛋肉類
2791,哈里薩辣醬Harissa,調味料及香辛料類
2792,新鮮巴西里,蔬菜類
2793,罐頭扁豆,加工調理食品及其他類
2794,喜歡的硬質乳酪,乳品類
2795,椰子粉,調味料及香辛料類
2796,酸黃瓜,蔬菜類
2797,雞,加工調理食品及其他類
2798,豬骨,豆魚蛋肉類
2799,粟米,全榖雜糧類
2800,雪耳,豆魚蛋肉類
2801,淮山,全榖雜糧類
2802,茨實,油脂與堅果種子類
2803,龍眼乾,水果類
2804,龍皇杏,未分類
2805,蕨餅粉,加工調理食品及其他類
2806,黑糖粉,調味料及香辛料類
2807,帶皮帶骨雞肉,豆魚蛋肉類
2808,黃冰糖,糖類
2809,白吐司,全榖雜糧類
2810,日式蛋黃醬（美乃滋）,豆魚蛋肉類
2811,干貝絲or醬油膏,調味料及香辛料類
2812,"醬油,太白粉,胡椒粉,鹽,麻油",調味料及香辛料類
2813,蔓越梅,加工調理食品及其他類
2814,日式昆布柴魚高湯,豆魚蛋肉類
2815,韓式大醬,調味料及香辛料類
2816,熱豆漿,加工調理食品及其他類
2817,蒸熟腰果,糖類
2818,黃原膠,未分類
2819,甜椒（黃、紅、綠）,蔬菜類
2820,金針菇段,蔬菜類
2821,蒜頭（紅蔥頭也可以）,蔬菜類
2822,當歸、黃耆,調味料及香辛料類
2823,大干貝,調味料及香辛料類
2824,燙種,未分類
2825,融化牛油,油脂與堅果種子類
2826,糖霜,豆魚蛋肉類
2827,軟化無鹽牛油,油脂與堅果種子類
2828,小芥菜,蔬菜類
2829,豬油或蔥油,油脂與堅果種子類
2830,鹽，胡椒粉,調味料及香辛料類
2831,"鹽,醬油",調味料及香辛料類
